ID,DataName,hi
73,Wrong_Rationale_2,"प्रथम विश्व युद्ध एक वैश्विक संघर्ष था जिसमें कई राष्ट्र शामिल थे, यह उत्तर और दक्षिण के बीच युद्ध नहीं था। द्वितीय विश्व युद्ध मित्र राष्ट्रों (जिसमें अमेरिका भी शामिल था) और धुरी राष्ट्रों के बीच एक वैश्विक संघर्ष था, यह कोई अमेरिकी आंतरिक युद्ध नहीं था।"
73,Wrong_Answer_3,"मैक्सिकन-अमेरिकी युद्ध, स्पेनिश-अमेरिकी युद्ध"
73,Wrong_Rationale_3,"मैक्सिकन-अमेरिकी युद्ध अमेरिका और मैक्सिको के बीच हुआ था, न कि उत्तर और दक्षिण के बीच। स्पेनिश-अमेरिकी युद्ध अमेरिका और स्पेन के बीच हुआ था, यह क्षेत्रीय आंतरिक संघर्ष नहीं था।"
74,Question,गृहयुद्ध का कारण बनी एक समस्या का नाम बताइए।
74,Correct_Answer_1,दासता
74,Correct_Rationale_1,दासता का अस्तित्व उत्तर और दक्षिण के बीच संघर्ष का सबसे मूलभूत और केंद्रीय कारण था।
74,Correct_Answer_2,आर्थिक कारण
74,Correct_Rationale_2,औद्योगिक उत्तर और कृषि-आधारित दक्षिण के बीच महत्वपूर्ण आर्थिक अंतर और संघर्ष थे।
74,Correct_Answer_3,राज्यों के अधिकार
74,Correct_Rationale_3,राज्यों के अपने मुद्दों का निर्णय करने के अधिकार बनाम संघीय सरकार की शक्ति पर बड़ा विवाद था।
74,Wrong_Answer_1,"इंग्लैंड के साथ युद्ध, धार्मिक मतभेद, तेल पर विवाद"
74,Wrong_Rationale_1,"इंग्लैंड के साथ संघर्ष स्वतंत्रता संग्राम और 1812 के युद्ध का कारण था, न कि गृहयुद्ध का। धर्म एक कारक था, लेकिन गृहयुद्ध का मुख्य कारण नहीं। अमेरिका में बड़े पैमाने पर तेल उद्योग गृहयुद्ध के बाद विकसित हुआ, इसलिए तेल विवाद इसका कारण नहीं थे।"
